,id,name,host_id,host_name,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,last_scraped,host_response_time,host_neighbourhood,neighbourhood_cleansed,city,state,market,country,latitude,longitude,availability_365,cleaning_fee,security_deposit,calendar_last_scraped
1056,2387605,Private Room/Bath in Modern Home #1,12194562,Kazami,12-02-2014,t,2.0,2.0,t,t,t,House,Private room,4,1.0,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$69.00,2,$35.00,1,1125,61,f,strict,f,f,2,2016-01-04,within an hour,Atlantic,Atlantic,Seattle,WA,Seattle,United States,47.59412508467701,-122.30866189043124,171,20.0,200.0,2016-01-04
1057,8389809,Artists home,44207072,YingYing,14-09-2015,f,1.0,1.0,t,t,t,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",$65.00,1,$20.00,1,1125,2,t,flexible,f,f,1,2016-01-04,within a few hours,Atlantic,Atlantic,Seattle,WA,Seattle,United States,47.59428979601738,-122.3091904628022,365,0.0,100.0,2016-01-04
1058,7048843,"Large Room, 2-mile to downtown",36964583,Kevin,28-06-2015,f,2.0,2.0,t,f,t,House,Private room,2,0.5,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$40.00,1,$10.00,1,1125,26,t,moderate,f,f,2,2016-01-04,within an hour,Atlantic,Atlantic,Seattle,WA,Seattle,United States,47.59083216624786,-122.29981339194988,79,20.0,100.0,2016-01-04
1059,879181,In Jimi Hendrix's neighborhood 3,287172,Laura,14-11-2010,f,2.0,2.0,t,f,t,House,Private room,2,1.5,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Shampoo}",$60.00,1,$35.00,2,365,31,t,flexible,f,f,2,2016-01-04,within a few hours,Atlantic,Atlantic,Seattle,WA,Seattle,United States,47.600510494802194,-122.30199396646078,336,30.0,95.0,2016-01-04
1060,6423488,Modern and cozy home in Seattle,10199216,Nicole,22-11-2013,f,1.0,1.0,t,t,t,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$149.00,1,$0.00,3,1125,5,t,moderate,f,f,1,2016-01-04,Unknown,Minor,Atlantic,Seattle,WA,Seattle,United States,47.60138625566898,-122.30767904056344,337,75.0,0.0,2016-01-04
1061,7241905,1 Bedroom Apt near Downtown Seattle,26713142,Mary,26-01-2015,f,1.0,1.0,t,t,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$115.00,2,$20.00,1,1125,7,f,moderate,f,f,1,2016-01-04,within a day,Atlantic,Atlantic,Seattle,WA,Seattle,United States,47.600112682193455,-122.30375448214524,154,30.0,200.0,2016-01-04
1062,1246809,1BdRm 3bds w/AC fits 6snug Near DT ,862329,Prez & Cherie,24-07-2011,f,11.0,11.0,t,t,t,House,Entire home/apt,6,1.0,1.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",$79.00,2,$15.00,1,60,64,f,strict,t,t,11,2016-01-04,within a few hours,North Beacon Hill,Atlantic,Seattle,WA,Seattle,United States,47.581723470149925,-122.29898053271232,365,75.0,100.0,2016-01-04
1063,10273158,Pike Place High Rise 99 Walk Score,50550045,Diane,04-12-2015,f,6.0,6.0,t,t,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",$129.00,1,$0.00,2,1125,0,f,strict,f,f,6,2016-01-04,within a day,Central Business District,Pike-Market,Seattle,WA,Seattle,United States,47.61070500556576,-122.3409750354935,352,50.0,300.0,2016-01-04
1064,5615620,Downtown Apt by Pike Place Market,10903708,Ashley & Ryan,30-12-2013,f,3.0,3.0,t,t,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",$100.00,1,$0.00,2,1125,52,t,moderate,f,f,3,2016-01-04,within an hour,Pike Place Market,Pike-Market,Seattle,WA,Seattle,United States,47.60927418099725,-122.34087737931168,219,0.0,100.0,2016-01-04
1065,936484,Marketside Flats next to Pike! MS1,4962900,Jordan,04-02-2013,f,169.0,169.0,t,t,t,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",$76.00,1,$0.00,2,1125,7,f,strict,f,f,1,2016-01-04,within an hour,Central Business District,Pike-Market,Seattle,WA,Seattle,United States,47.60854614710938,-122.33919154815946,361,99.0,0.0,2016-01-04
1066,5415077,Spacious Room in Pike Place Market!,26547165,Greg,22-01-2015,t,1.0,1.0,t,t,t,Condominium,Private room,2,2.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Pool,Kitchen,""Smoking Allowed"",Doorman,Gym,""Elevator in Building"",""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$95.00,1,$0.00,1,1125,43,f,strict,f,f,1,2016-01-04,within a day,Pike Place Market,Pike-Market,Seattle,WA,Seattle,United States,47.60979836461152,-122.34036797019972,80,30.0,0.0,2016-01-04
1067,938785,Best Ocean Views By Pike Place! PA1,4962900,Jordan,04-02-2013,f,169.0,169.0,t,t,f,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$100.00,1,$0.00,2,1125,13,f,strict,f,f,1,2016-01-04,within an hour,Central Business District,Pike-Market,Seattle,WA,Seattle,United States,47.60846226651112,-122.33950625460922,359,99.0,0.0,2016-01-04
1068,934216,Amazing Waterview! PIKE PLACE! HSW,4962900,Jordan,04-02-2013,f,169.0,169.0,t,t,t,Apartment,Entire home/apt,6,2.0,2.0,3.0,Pull-out Sofa,"{TV,""Cable TV"",Internet,""Wireless Internet"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",$137.00,1,$0.00,2,1125,20,f,strict,f,f,1,2016-01-04,within an hour,Central Business District,Pike-Market,Seattle,WA,Seattle,United States,47.60816272667272,-122.3389925867736,362,99.0,0.0,2016-01-04
1069,6119821,Green Tortoise Hostel,31751507,Rex,22-04-2015,f,2.0,2.0,t,t,t,Dorm,Shared room,8,0.0,1.0,8.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",$38.00,1,$44.00,1,1125,19,f,moderate,f,f,2,2016-01-04,within an hour,Pike Place Market,Pike-Market,Seattle,WA,Seattle,United States,47.60908008126359,-122.3401055293267,342,6.0,0.0,2016-01-04
1070,3385421,Triple Venti View & Suite Lux,16255476,Ken,01-06-2014,t,2.0,2.0,t,t,t,Apartment,Entire home/apt,4,2.5,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Doorman,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials}",$557.00,4,$0.00,6,180,31,f,strict,f,f,1,2016-01-04,within a few hours,Pike Place Market,Pike-Market,Seattle,WA,Seattle,United States,47.61217391381203,-122.34339349369624,364,180.0,780.0,2016-01-04
1071,5981343,Pikes market with view and parking,21473544,Naima,18-09-2014,t,1.0,1.0,t,t,t,Apartment,Entire home/apt,6,1.0,1.0,3.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$160.00,2,$15.00,1,1125,48,t,strict,f,f,1,2016-01-04,within an hour,Pike Place Market,Pike-Market,Seattle,WA,Seattle,United States,47.608663438061065,-122.34130108409688,336,25.0,100.0,2016-01-04
1072,9706229,Pike Place Market - Art Suite,15787538,Matt & Dan,20-05-2014,f,2.0,2.0,t,t,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,Washer,Essentials,Shampoo,""24-Hour Check-in"",""Hair Dryer"",Iron}",$179.00,2,$30.00,2,29,6,t,moderate,f,f,2,2016-01-04,within an hour,Pike Place Market,Pike-Market,Seattle,WA,Seattle,United States,47.61051908413297,-122.34180959822972,354,0.0,0.0,2016-01-04
1073,8212989,Green Tortoise,31751507,Rex,22-04-2015,f,2.0,2.0,t,t,t,Dorm,Shared room,8,8.0,1.0,8.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",$41.00,1,$45.00,1,1125,3,f,flexible,f,f,2,2016-01-04,within an hour,Pike Place Market,Pike-Market,Seattle,WA,Seattle,United States,47.60772361283373,-122.34047579709434,84,0.0,0.0,2016-01-04
1074,9444769,"5 Star View, PIKE PLACE, Parking S9",4411144,Emma,15-12-2012,f,9.0,9.0,t,t,t,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$97.00,1,$0.00,1,1125,0,f,strict,f,t,3,2016-01-04,within a day,Belltown,Pike-Market,Seattle,WA,Seattle,United States,47.60882169959264,-122.341017624811,324,75.0,0.0,2016-01-04
1075,5422159,Luxurious Seattle Apartment,26232234,Jen,17-01-2015,f,2.0,2.0,t,t,t,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Pool,Kitchen,Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials}",$99.00,1,$25.00,1,1125,43,f,strict,f,f,1,2016-01-04,within an hour,Central Business District,Pike-Market,Seattle,WA,Seattle,United States,47.60777108347135,-122.33963978133644,350,60.0,100.0,2016-01-04
1076,9532861,Modern Loft in Pike Place,5241841,Viola,26-02-2013,f,1.0,1.0,t,t,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Hangers,Iron}",$149.00,1,$0.00,2,1125,1,f,moderate,f,f,1,2016-01-04,within a few hours,Pike Place Market,Pike-Market,Seattle,WA,Seattle,United States,47.61056026415293,-122.34129640209342,27,0.0,0.0,2016-01-04
1077,3380159,Pike's Place. 100 Walkscore,8534462,Daniela,30-08-2013,t,48.0,48.0,t,t,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$199.00,2,$20.00,2,1125,50,f,strict,t,t,3,2016-01-04,within an hour,Belltown,Pike-Market,Seattle,WA,Seattle,United States,47.6096934949842,-122.34199733819229,148,60.0,300.0,2016-01-04
1078,9294683,Pike Place Market - Art Gallery,15787538,Matt & Dan,20-05-2014,f,2.0,2.0,t,t,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo}",$157.00,2,$40.00,1,29,14,t,moderate,f,f,2,2016-01-04,within an hour,Pike Place Market,Pike-Market,Seattle,WA,Seattle,United States,47.60846137579494,-122.3418883453184,77,0.0,0.0,2016-01-04
1079,8253456,Modern apt. In the heart of Seattle,3436665,Hanna,31-08-2012,f,1.0,1.0,t,t,t,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$170.00,2,$25.00,2,1125,10,f,moderate,f,f,1,2016-01-04,within an hour,Pike Place Market,Pike-Market,Seattle,WA,Seattle,United States,47.6109952681579,-122.34352190634353,154,50.0,100.0,2016-01-04
1080,944237,"Pike Place Market, Parking, View S3",4411144,Emma,15-12-2012,f,9.0,9.0,t,t,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$85.00,1,$0.00,2,120,9,f,strict,f,t,3,2016-01-04,within a day,Belltown,Pike-Market,Seattle,WA,Seattle,United States,47.60723759372576,-122.34131427066426,314,75.0,0.0,2016-01-04
1081,4165387,2BD SEA Pike Place & Belltown Haven,18168733,Michelle,15-07-2014,t,4.0,4.0,t,t,f,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",$299.00,1,$0.00,2,1125,26,f,strict,f,f,2,2016-01-04,within an hour,Pike Place Market,Pike-Market,Seattle,WA,Seattle,United States,47.60800145757679,-122.33984576376696,79,64.0,300.0,2016-01-04
1082,9866984,Downtown Seattle Apartment 1BR Unit,31032640,Noé,11-04-2015,f,1.0,1.0,t,t,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",Gym,""Pets live on this property"",Dog(s),""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$95.00,1,$0.00,2,20,1,f,moderate,f,f,1,2016-01-04,within a few hours,Pike Place Market,Pike-Market,Seattle,WA,Seattle,United States,47.60880267142026,-122.33930029784275,288,25.0,100.0,2016-01-04
1083,7179337,"Location!! A/C, Parking, Loaded, S5",4411144,Emma,15-12-2012,f,9.0,9.0,t,t,f,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$99.00,1,$0.00,1,1125,14,f,strict,f,t,3,2016-01-04,within a day,Belltown,Pike-Market,Seattle,WA,Seattle,United States,47.607753341071856,-122.34134792020951,312,75.0,0.0,2016-01-04
1084,9768655,CITY CENTER downtown location!,3792761,Kimberly,07-10-2012,f,5.0,5.0,t,t,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$165.00,2,$0.00,2,1125,0,t,flexible,f,f,1,2016-01-04,within an hour,Queen Anne,Pike-Market,Seattle,WA,Seattle,United States,47.61041221212846,-122.3414901518356,360,65.0,200.0,2016-01-04
1085,8015531,Large Pike Place Apt w/ Balcony,11845596,Charlotte,01-02-2014,f,3.0,3.0,t,t,t,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Pool,Kitchen,Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$114.00,2,$25.00,1,14,40,t,moderate,f,f,2,2016-01-04,within an hour,Belltown,Pike-Market,Seattle,WA,Seattle,United States,47.60855884319104,-122.3402695683243,70,45.0,95.0,2016-01-04
1086,991961,"2 Bedroom, 2 Bath Cloud Nine Oasis",74305,Darik,27-01-2010,f,34.0,34.0,t,t,t,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Pool,Kitchen,""Free Parking on Premises"",Doorman,Gym,""Elevator in Building"",""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",$311.00,1,$0.00,7,365,7,f,strict,t,t,6,2016-01-04,within a few hours,Belltown,Pike-Market,Seattle,WA,Seattle,United States,47.608170005509535,-122.33837592287016,139,113.0,0.0,2016-01-04
1087,4597584,Perfect location. Luxury apartment.,406456,Brittany,23-02-2011,f,1.0,1.0,t,t,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Pets Allowed"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector""}",$160.00,1,$0.00,2,1125,0,f,strict,f,f,1,2016-01-04,Unknown,Pike Place Market,Pike-Market,Seattle,WA,Seattle,United States,47.61078024449274,-122.34116511425164,365,50.0,300.0,2016-01-04
1088,8035212,Pike Place Market - Downtown Apt,10903708,Ashley & Ryan,30-12-2013,f,3.0,3.0,t,t,t,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$100.00,2,$20.00,2,1125,31,f,moderate,f,f,3,2016-01-04,within an hour,Pike Place Market,Pike-Market,Seattle,WA,Seattle,United States,47.60768097033046,-122.34026667821816,185,0.0,0.0,2016-01-04
1089,8053396,Pike Place Market GetAway with View,42529996,Jones,25-08-2015,f,1.0,1.0,t,f,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{""Cable TV"",""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",$150.00,1,$0.00,2,1125,21,t,moderate,f,f,1,2016-01-04,within an hour,Pike Place Market,Pike-Market,Seattle,WA,Seattle,United States,47.608737748300506,-122.34118078540386,67,50.0,0.0,2016-01-04
1090,9634448,Best View in Downtown Seattle,49825248,Jeff,24-11-2015,f,1.0,1.0,t,t,t,Condominium,Entire home/apt,4,2.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Pool,Kitchen,""Free Parking on Premises"",Doorman,Gym,""Elevator in Building"",""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$357.00,1,$0.00,7,30,0,t,strict,f,f,1,2016-01-04,within an hour,Pike Place Market,Pike-Market,Seattle,WA,Seattle,United States,47.60893108803913,-122.34028228758726,358,75.0,250.0,2016-01-04
1091,2516391,Lake Union City Cabin,2033580,Anthony,29-03-2012,t,1.0,1.0,t,f,t,House,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,Washer,Dryer,Essentials,Shampoo}",$135.00,2,$20.00,2,180,16,t,strict,f,f,1,2016-01-04,within an hour,Eastlake,Eastlake,Seattle,WA,Seattle,United States,47.64482057138439,-122.32748842671565,351,75.0,500.0,2016-01-04
1092,7581631,Modern + Cozy Eastlake/Lk Union 2BR,316200,William,11-12-2010,t,4.0,4.0,t,t,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",$110.00,1,$0.00,3,1125,6,t,strict,f,f,4,2016-01-04,within an hour,Eastlake,Eastlake,Seattle,WA,Seattle,United States,47.640917298786654,-122.32332152102768,323,100.0,500.0,2016-01-04
1093,7067650,Charming Eastlake Bungalow,2822168,Jarred & Tess,03-07-2012,f,1.0,1.0,t,t,t,House,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$75.00,1,$20.00,2,1125,9,t,moderate,f,f,1,2016-01-04,within a few hours,Eastlake,Eastlake,Seattle,WA,Seattle,United States,47.64208137387094,-122.32460508028248,121,70.0,200.0,2016-01-04
1094,706385,"Lake Union view ""Sky Cabin"" apt.",2070664,Gillian,04-04-2012,t,2.0,2.0,t,t,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$138.00,2,$0.00,2,21,188,t,strict,f,f,2,2016-01-04,within an hour,Eastlake,Eastlake,Seattle,WA,Seattle,United States,47.64338998972608,-122.32582194935232,155,50.0,300.0,2016-01-04
